gps_seconds[s],file_name,latitude[deg],longitude[deg],altitude_ellipsoidal[m],roll[deg],pitch[deg],heading[deg],projectedX[m],projectedY[m],projectedZ[m]
1315221322.343,pano_000025_000353,51.6324296,0.2980945,132.827,2.15017,-1.91941,-120.21239,559144.035,195124.803,87.537
1315221322.463,pano_000025_000354,51.6324423,0.2981346,132.786,2.1133,-1.71548,-120.23245,559146.765,195126.309,87.496
1315221322.583,pano_000025_000355,51.6324551,0.2981747,132.737,2.00195,-1.66913,-120.26032,559149.495,195127.813,87.447
1315221322.703,pano_000025_000356,51.6324678,0.2982147,132.682,1.99256,-1.94794,-120.29514,559152.219,195129.319,87.392
1315221322.823,pano_000025_000357,51.6324806,0.2982548,132.634,2.04725,-1.89494,-120.34651,559154.946,195130.83,87.344
1315221322.943,pano_000025_000358,51.6324935,0.2982948,132.589,2.06095,-1.79631,-120.36017,559157.672,195132.345,87.299
1315221323.063,pano_000025_000359,51.6325063,0.2983348,132.543,2.01191,-1.7815,-120.37638,559160.399,195133.858,87.253
1315221323.183,pano_000025_000360,51.6325191,0.2983749,132.497,1.8605,-1.72124,-120.39788,559163.128,195135.37,87.207
1315221323.303,pano_000025_000361,51.6325319,0.298415,132.445,1.72627,-1.72189,-120.41043,559165.859,195136.883,87.154
1315221323.423,pano_000025_000362,51.6325448,0.2984552,132.386,1.54057,-1.66948,-120.42742,559168.59,195138.396,87.096
1315221323.543,pano_000025_000363,51.6325576,0.2984952,132.326,1.53853,-1.70762,-120.44474,559171.316,195139.913,87.036
1315221323.663,pano_000025_000364,51.6325705,0.2985353,132.273,1.59248,-1.55336,-120.4565,559174.045,195141.436,86.983
1315221323.783,pano_000025_000365,51.6325835,0.2985754,132.214,1.69147,-1.48886,-120.42914,559176.772,195142.962,86.924
1315221323.903,pano_000025_000366,51.6325964,0.2986154,132.149,1.75174,-1.54458,-120.38905,559179.497,195144.485,86.859
1315221324.023,pano_000025_000367,51.6326093,0.2986555,132.083,1.80396,-1.52198,-120.35065,559182.225,195146.006,86.793
1315221324.143,pano_000025_000368,51.6326222,0.2986955,132.017,1.87126,-1.52692,-120.32633,559184.954,195147.527,86.727
1315221324.263,pano_000025_000369,51.632635,0.2987356,131.954,1.89496,-1.59566,-120.30569,559187.683,195149.044,86.665
1315221324.383,pano_000025_000370,51.6326479,0.2987758,131.897,1.87025,-1.60648,-120.2748,559190.416,195150.56,86.607
1315221324.503,pano_000025_000371,51.6326607,0.298816,131.838,1.78732,-1.50557,-120.25496,559193.152,195152.074,86.548
1315221324.623,pano_000025_000372,51.6326735,0.2988562,131.773,1.74712,-1.36363,-120.21188,559195.889,195153.588,86.483
1315221324.743,pano_000025_000373,51.6326863,0.2988963,131.699,1.80332,-1.46197,-120.20103,559198.623,195155.1,86.409
1315221324.863,pano_000025_000374,51.6326992,0.2989365,131.628,1.85852,-1.50903,-120.16544,559201.357,195156.613,86.338
1315221324.983,pano_000025_000375,51.632712,0.2989767,131.563,1.86999,-1.47483,-120.14757,559204.094,195158.124,86.273
1315221325.103,pano_000025_000376,51.6327247,0.2990169,131.5,1.8504,-1.46988,-120.13476,559206.832,195159.633,86.21
1315221325.223,pano_000025_000377,51.6327375,0.2990571,131.436,1.90638,-1.31146,-120.11161,559209.572,195161.145,86.146
1315221325.343,pano_000025_000378,51.6327503,0.2990974,131.362,1.93046,-1.38575,-120.07531,559212.31,195162.654,86.072
1315221325.463,pano_000025_000379,51.6327631,0.2991376,131.288,1.85327,-1.44034,-120.03756,559215.052,195164.158,85.998
1315221325.583,pano_000025_000380,51.6327758,0.2991779,131.216,1.7772,-1.48415,-120.04129,559217.796,195165.66,85.927
1315221325.703,pano_000025_000381,51.6327885,0.2992182,131.15,1.79068,-1.35727,-120.02459,559220.541,195167.165,85.86
1315221325.823,pano_000025_000382,51.6328013,0.2992585,131.083,1.75653,-1.38945,-120.02098,559223.285,195168.669,85.793
1315221325.944,pano_000025_000383,51.6328141,0.2992992,131.013,1.77836,-1.405,-120.03508,559226.053,195170.186,85.724
1315221326.064,pano_000025_000384,51.6328269,0.2993395,130.942,1.79043,-1.34879,-120.03667,559228.798,195171.692,85.653
1315221326.184,pano_000025_000385,51.6328396,0.2993798,130.869,1.74641,-1.39472,-120.05583,559231.542,195173.196,85.579
1315221326.304,pano_000025_000386,51.6328523,0.2994201,130.797,1.72386,-1.44882,-120.09274,559234.286,195174.7,85.507
1315221326.424,pano_000025_000387,51.6328651,0.2994604,130.731,1.71083,-1.39812,-120.11976,559237.031,195176.207,85.442
1315221326.544,pano_000025_000388,51.6328779,0.2995007,130.665,1.72495,-1.4835,-120.1466,559239.774,195177.716,85.375
1315221326.664,pano_000025_000389,51.6328907,0.2995409,130.599,1.72371,-1.57345,-120.17572,559242.516,195179.226,85.309
1315221326.784,pano_000025_000390,51.6329035,0.2995813,130.537,1.66833,-1.43763,-120.19031,559245.261,195180.737,85.247
1315221326.904,pano_000025_000391,51.6329163,0.2996216,130.474,1.58992,-1.24385,-120.22087,559248.009,195182.25,85.184
1315221327.024,pano_000025_000392,51.6329291,0.2996619,130.395,1.6126,-1.50077,-120.25789,559250.75,195183.764,85.106
1315221327.144,pano_000025_000393,51.632942,0.2997022,130.32,1.64035,-1.43127,-120.26084,559253.492,195185.281,85.03
1315221327.264,pano_000025_000394,51.6329548,0.2997425,130.251,1.63227,-1.28287,-120.29289,559256.236,195186.801,84.962
1315221327.384,pano_000025_000395,51.6329677,0.2997827,130.18,1.59737,-1.36681,-120.32954,559258.979,195188.319,84.891
1315221327.504,pano_000025_000396,51.6329806,0.299823,130.11,1.62134,-1.50257,-120.3673,559261.718,195189.839,84.821
1315221327.624,pano_000025_000397,51.6329935,0.2998633,130.045,1.63851,-1.46781,-120.38189,559264.46,195191.362,84.755
1315221327.744,pano_000025_000398,51.6330064,0.2999035,129.98,1.60299,-1.39564,-120.40395,559267.203,195192.886,84.691
1315221327.864,pano_000025_000399,51.6330193,0.2999438,129.913,1.54896,-1.35897,-120.42085,559269.946,195194.411,84.623
1315221327.984,pano_000025_000400,51.6330323,0.2999841,129.84,1.59445,-1.4239,-120.46245,559272.686,195195.938,84.551
1315221328.104,pano_000025_000401,51.6330452,0.3000243,129.769,1.6534,-1.42869,-120.48938,559275.425,195197.469,84.479
1315221328.224,pano_000025_000402,51.6330582,0.3000646,129.701,1.68823,-1.36853,-120.50795,559278.165,195199.002,84.411
1315221328.344,pano_000025_000403,51.6330712,0.3001049,129.63,1.64328,-1.26409,-120.52984,559280.908,195200.534,84.341
1315221328.464,pano_000025_000404,51.6330842,0.3001452,129.554,1.53201,-1.15237,-120.55432,559283.652,195202.066,84.265
1315221328.579,pano_000025_000405,51.6330967,0.3001837,129.473,1.5465,-1.39938,-120.58338,559286.275,195203.534,84.184
1315221328.699,pano_000025_000406,51.6331097,0.3002239,129.399,1.61337,-1.50047,-120.60146,559289.011,195205.071,84.11
1315221328.819,pano_000025_000407,51.6331228,0.3002642,129.338,1.66623,-1.44663,-120.62477,559291.75,195206.61,84.048
1315221328.939,pano_000025_000408,51.6331358,0.3003044,129.277,1.73668,-1.38578,-120.62028,559294.49,195208.152,83.987
1315221329.054,pano_000025_000409,51.6331484,0.300343,129.212,1.75156,-1.34357,-120.61165,559297.116,195209.629,83.922
1315221329.174,pano_000025_000410,51.6331614,0.3003833,129.138,1.78251,-1.23231,-120.60639,559299.857,195211.171,83.849
1315221329.289,pano_000025_000411,51.6331739,0.3004219,129.061,1.72243,-1.28559,-120.59398,559302.483,195212.645,83.772
1315221329.404,pano_000025_000412,51.6331864,0.3004604,128.985,1.62329,-1.41606,-120.60065,559305.11,195214.116,83.696
1315221329.524,pano_000025_000413,51.6331994,0.3005007,128.915,1.61271,-1.35123,-120.60527,559307.852,195215.654,83.626
1315221329.639,pano_000025_000414,51.633212,0.3005393,128.85,1.72723,-1.29172,-120.62685,559310.477,195217.132,83.561
1315221329.754,pano_000025_000415,51.6332245,0.3005778,128.784,1.85068,-1.44844,-120.613,559313.099,195218.611,83.494
1315221329.869,pano_000025_000416,51.633237,0.3006164,128.719,1.88133,-1.53084,-120.60322,559315.723,195220.087,83.429
1315221329.99,pano_000025_000417,51.6332502,0.300657,128.655,1.84446,-1.4565,-120.59629,559318.487,195221.639,83.366
1315221330.109,pano_000025_000418,51.6332632,0.3006969,128.593,1.89536,-1.37562,-120.57887,559321.206,195223.166,83.304
1315221330.23,pano_000025_000419,51.6332763,0.3007375,128.523,1.92058,-1.3198,-120.54481,559323.97,195224.719,83.234
1315221330.35,pano_000025_000420,51.6332894,0.3007778,128.448,1.96516,-1.35806,-120.51005,559326.709,195226.256,83.159
1315221330.47,pano_000025_000421,51.6333024,0.300818,128.374,1.99903,-1.37148,-120.49663,559329.449,195227.792,83.085
1315221330.585,pano_000025_000422,51.6333149,0.3008567,128.308,2.0257,-1.36026,-120.4753,559332.077,195229.263,83.019
1315221330.705,pano_000025_000423,51.6333278,0.300897,128.239,1.98119,-1.31918,-120.45032,559334.821,195230.795,82.95
1315221330.825,pano_000025_000424,51.6333408,0.3009373,128.167,1.95091,-1.28691,-120.42444,559337.564,195232.325,82.877
1315221330.945,pano_000025_000425,51.6333538,0.3009776,128.093,1.90849,-1.31571,-120.39515,559340.308,195233.853,82.804
1315221331.065,pano_000025_000426,51.6333667,0.3010179,128.02,1.83539,-1.36103,-120.36025,559343.051,195235.379,82.731
1315221331.185,pano_000025_000427,51.6333796,0.3010582,127.949,1.81059,-1.40517,-120.35046,559345.795,195236.903,82.66
1315221331.305,pano_000025_000428,51.6333925,0.3010985,127.883,1.8016,-1.35074,-120.34133,559348.54,195238.429,82.594
1315221331.425,pano_000025_000429,51.6334055,0.3011388,127.816,1.88565,-1.34387,-120.32119,559351.283,195239.955,82.527
1315221331.545,pano_000025_000430,51.6334184,0.3011791,127.745,1.87953,-1.47605,-120.30148,559354.025,195241.479,82.456
1315221331.665,pano_000025_000431,51.6334313,0.3012194,127.68,1.84826,-1.36233,-120.28916,559356.771,195243.001,82.391
1315221331.785,pano_000025_000432,51.6334442,0.3012597,127.613,1.85253,-1.4015,-120.29246,559359.516,195244.523,82.323
1315221331.905,pano_000025_000433,51.6334571,0.3013,127.543,1.89634,-1.34471,-120.27172,559362.261,195246.047,82.254
1315221332.025,pano_000025_000434,51.63347,0.3013404,127.469,1.9488,-1.27852,-120.25348,559365.005,195247.57,82.18
1315221332.145,pano_000025_000435,51.6334829,0.3013806,127.394,2.02157,-1.37519,-120.24812,559367.747,195249.092,82.105
1315221332.265,pano_000025_000436,51.6334958,0.3014209,127.325,2.02199,-1.37812,-120.24138,559370.491,195250.611,82.036
1315221332.385,pano_000025_000437,51.6335086,0.3014612,127.256,2.03931,-1.41436,-120.24399,559373.234,195252.13,81.968
1315221332.505,pano_000025_000438,51.6335215,0.3015015,127.189,2.035,-1.30307,-120.23807,559375.979,195253.65,81.9
1315221332.625,pano_000025_000439,51.6335344,0.3015418,127.117,2.00719,-1.32054,-120.23203,559378.723,195255.167,81.828
1315221332.745,pano_000025_000440,51.6335472,0.3015821,127.045,2.05979,-1.37388,-120.21835,559381.464,195256.685,81.756
1315221332.865,pano_000025_000441,51.6335601,0.3016224,126.975,2.10126,-1.44072,-120.22163,559384.206,195258.203,81.686
1315221332.985,pano_000025_000442,51.6335729,0.3016627,126.909,2.11165,-1.42679,-120.21311,559386.948,195259.72,81.62
1315221333.105,pano_000025_000443,51.6335858,0.301703,126.845,2.05528,-1.306,-120.20451,559389.693,195261.235,81.556
1315221333.225,pano_000025_000444,51.6335986,0.3017433,126.774,2.04172,-1.34168,-120.20816,559392.435,195262.75,81.485
1315221333.345,pano_000025_000445,51.6336114,0.3017835,126.702,2.06842,-1.37794,-120.20245,559395.176,195264.265,81.414
1315221333.465,pano_000025_000446,51.6336243,0.3018238,126.632,2.01969,-1.3181,-120.19924,559397.919,195265.779,81.344
1315221333.585,pano_000025_000447,51.6336371,0.3018641,126.561,2.00908,-1.36496,-120.18437,559400.66,195267.292,81.273
1315221333.705,pano_000025_000448,51.6336499,0.3019043,126.493,2.03781,-1.42111,-120.17328,559403.4,195268.805,81.204
1315221333.825,pano_000025_000449,51.6336627,0.3019446,126.427,2.08455,-1.3609,-120.14901,559406.141,195270.319,81.138
1315221333.945,pano_000025_000450,51.6336755,0.3019848,126.359,2.03837,-1.46442,-120.13923,559408.882,195271.829,81.07
1315221334.065,pano_000025_000451,51.6336883,0.3020251,126.294,1.99175,-1.3965,-120.13743,559411.625,195273.339,81.006
1315221334.185,pano_000025_000452,51.6337011,0.3020654,126.228,1.9407,-1.24956,-120.12189,559414.371,195274.85,80.939
1315221334.306,pano_000025_000453,51.633714,0.302106,126.153,1.93443,-1.4052,-120.11083,559417.134,195276.371,80.864
1315221334.426,pano_000025_000454,51.6337268,0.3021463,126.081,1.90274,-1.48804,-120.09032,559419.876,195277.878,80.793
1315221334.546,pano_000025_000455,51.6337395,0.3021866,126.016,1.81401,-1.38386,-120.09284,559422.621,195279.385,80.728
1315221334.666,pano_000025_000456,51.6337523,0.3022269,125.952,1.82609,-1.20413,-120.09419,559425.366,195280.894,80.663
1315221334.786,pano_000025_000457,51.6337651,0.3022672,125.878,1.85001,-1.38,-120.09289,559428.106,195282.402,80.59
1315221334.906,pano_000025_000458,51.6337779,0.3023074,125.804,1.92728,-1.3919,-120.09218,559430.847,195283.912,80.515
1315221335.026,pano_000025_000459,51.6337906,0.3023477,125.732,1.95454,-1.36402,-120.10724,559433.587,195285.421,80.443
1315221335.146,pano_000025_000460,51.6338034,0.3023879,125.664,1.87407,-1.42055,-120.13282,559436.328,195286.926,80.375
1315221335.266,pano_000025_000461,51.6338161,0.3024282,125.599,1.75711,-1.51573,-120.19743,559439.067,195288.431,80.31
1315221335.386,pano_000025_000462,51.6338289,0.3024684,125.537,1.64451,-1.40436,-120.29007,559441.806,195289.938,80.248
1315221335.506,pano_000025_000463,51.6338417,0.3025085,125.472,1.53984,-1.4254,-120.38573,559444.54,195291.447,80.183
1315221335.626,pano_000025_000464,51.6338545,0.3025486,125.407,1.47602,-1.5259,-120.46817,559447.269,195292.961,80.118
1315221335.746,pano_000025_000465,51.6338674,0.3025887,125.344,1.46211,-1.52732,-120.52941,559449.994,195294.481,80.055
1315221335.866,pano_000025_000466,51.6338803,0.3026287,125.282,1.48296,-1.46556,-120.57918,559452.717,195296.005,79.993
1315221335.986,pano_000025_000467,51.6338933,0.3026686,125.221,1.56157,-1.40431,-120.61383,559455.436,195297.532,79.932
1315221336.106,pano_000025_000468,51.6339062,0.3027085,125.157,1.66891,-1.53803,-120.61675,559458.151,195299.061,79.868
1315221336.226,pano_000025_000469,51.6339192,0.3027483,125.094,1.80889,-1.61703,-120.62271,559460.863,195300.59,79.805
1315221336.346,pano_000025_000470,51.6339322,0.3027882,125.036,1.80975,-1.56675,-120.61717,559463.577,195302.118,79.747
1315221336.466,pano_000025_000471,51.6339451,0.3028281,124.979,1.72003,-1.47372,-120.61799,559466.293,195303.642,79.69
1315221336.586,pano_000025_000472,51.633958,0.302868,124.918,1.74845,-1.54891,-120.63756,559469.003,195305.166,79.629
1315221336.706,pano_000025_000473,51.6339709,0.3029077,124.859,1.83906,-1.64827,-120.63114,559471.711,195306.692,79.571
1315221336.826,pano_000025_000474,51.6339839,0.3029475,124.803,1.92106,-1.65324,-120.61342,559474.417,195308.218,79.515
1315221336.946,pano_000025_000475,51.6339968,0.3029873,124.749,2.00737,-1.60728,-120.59596,559477.124,195309.743,79.46
1315221337.066,pano_000025_000476,51.6340097,0.303027,124.694,2.03553,-1.59804,-120.55801,559479.83,195311.265,79.406
1315221337.186,pano_000025_000477,51.6340226,0.3030668,124.637,2.02468,-1.68774,-120.53838,559482.536,195312.783,79.349
1315221337.306,pano_000025_000478,51.6340355,0.3031066,124.583,2.02828,-1.67075,-120.5286,559485.243,195314.3,79.295
1315221337.426,pano_000025_000479,51.6340483,0.3031463,124.531,1.9918,-1.6432,-120.53603,559487.95,195315.814,79.243
1315221337.546,pano_000025_000480,51.6340611,0.3031861,124.479,1.98242,-1.71528,-120.53933,559490.654,195317.328,79.191
1315221337.666,pano_000025_000481,51.634074,0.3032258,124.429,1.93693,-1.69983,-120.5453,559493.359,195318.841,79.141
1315221337.786,pano_000025_000482,51.6340868,0.3032655,124.378,1.88722,-1.7374,-120.55762,559496.062,195320.353,79.09
1315221337.906,pano_000025_000483,51.6340996,0.3033052,124.329,1.8955,-1.78789,-120.56796,559498.763,195321.866,79.04
1315221338.026,pano_000025_000484,51.6341124,0.3033449,124.282,1.88406,-1.79154,-120.57404,559501.463,195323.379,78.994
1315221338.146,pano_000025_000485,51.6341253,0.3033845,124.237,1.91132,-1.8109,-120.56186,559504.163,195324.894,78.949
1315221338.266,pano_000025_000486,51.6341381,0.3034242,124.187,1.94571,-1.74932,-120.54807,559506.861,195326.408,78.899
1315221338.386,pano_000025_000487,51.6341509,0.3034638,124.135,1.97453,-1.84413,-120.53311,559509.555,195327.919,78.847
1315221338.506,pano_000025_000488,51.6341637,0.3035034,124.094,1.93554,-1.8619,-120.53649,559512.253,195329.429,78.806
1315221338.626,pano_000025_000489,51.6341765,0.303543,124.054,1.93505,-1.9045,-120.54833,559514.951,195330.939,78.766
1315221338.746,pano_000025_000490,51.6341893,0.3035826,124.011,1.95287,-1.8141,-120.54887,559517.646,195332.45,78.723
1315221338.867,pano_000025_000491,51.6342022,0.3036225,123.966,1.92743,-1.82199,-120.54357,559520.363,195333.972,78.678
1315221338.987,pano_000025_000492,51.634215,0.3036621,123.923,1.96034,-1.95474,-120.55414,559523.055,195335.48,78.635
1315221339.107,pano_000025_000493,51.6342278,0.3037017,123.883,1.97434,-1.87106,-120.55639,559525.749,195336.99,78.595
1315221339.227,pano_000025_000494,51.6342406,0.3037412,123.841,2.02147,-1.85549,-120.55129,559528.441,195338.5,78.553
1315221339.347,pano_000025_000495,51.6342534,0.3037807,123.8,2.06364,-1.97096,-120.54492,559531.13,195340.009,78.512
1315221339.467,pano_000025_000496,51.6342662,0.3038203,123.764,2.04467,-2.04164,-120.53464,559533.821,195341.516,78.476
1315221339.587,pano_000025_000497,51.634279,0.3038598,123.73,2.09098,-1.92362,-120.52129,559536.514,195343.025,78.442
1315221339.707,pano_000025_000498,51.6342918,0.3038993,123.693,2.22778,-1.93846,-120.51277,559539.203,195344.536,78.405
1315221339.827,pano_000025_000499,51.6343046,0.3039389,123.657,2.29178,-2.02648,-120.48466,559541.893,195346.044,78.369
1315221339.947,pano_000025_000500,51.6343173,0.3039784,123.621,2.23917,-2.02338,-120.47307,559544.586,195347.548,78.333
1315221340.067,pano_000025_000501,51.6343301,0.304018,123.585,2.08924,-1.93151,-120.44539,559547.281,195349.049,78.297
1315221340.187,pano_000025_000502,51.6343428,0.3040576,123.547,1.98966,-1.9741,-120.43111,559549.975,195350.547,78.259
1315221340.307,pano_000025_000503,51.6343555,0.3040971,123.512,1.99207,-2.0655,-120.43387,559552.666,195352.048,78.224
1315221340.427,pano_000025_000504,51.6343682,0.3041366,123.481,2.00592,-2.15325,-120.40346,559555.356,195353.548,78.193
1315221340.547,pano_000025_000505,51.6343809,0.3041762,123.452,1.92928,-2.1994,-120.40472,559558.047,195355.045,78.164
1315221340.667,pano_000025_000506,51.6343936,0.3042158,123.425,1.8845,-1.93349,-120.39583,559560.741,195356.544,78.137
1315221340.787,pano_000025_000507,51.6344063,0.3042552,123.392,1.96485,-2.01358,-120.41372,559563.428,195358.043,78.104
1315221340.907,pano_000025_000508,51.634419,0.3042947,123.358,2.0416,-2.3338,-120.41548,559566.111,195359.542,78.07
1315221341.027,pano_000025_000509,51.6344317,0.3043342,123.334,2.03854,-2.14777,-120.40896,559568.801,195361.041,78.046
1315221341.147,pano_000025_000510,51.6344444,0.3043737,123.309,1.96641,-2.01206,-120.40415,559571.491,195362.537,78.022
1315221341.267,pano_000025_000511,51.6344571,0.3044131,123.28,2.01917,-2.35518,-120.40009,559574.174,195364.033,77.992
1315221341.387,pano_000025_000512,51.6344697,0.3044526,123.258,1.98222,-2.26859,-120.37356,559576.863,195365.529,77.97
1315221341.507,pano_000025_000513,51.6344824,0.3044921,123.234,1.91665,-2.136,-120.35739,559579.553,195367.024,77.946
1315221341.627,pano_000025_000514,51.6344951,0.3045316,123.209,1.94834,-2.19807,-120.37299,559582.24,195368.519,77.921
1315221341.747,pano_000025_000515,51.6345077,0.304571,123.183,1.9959,-2.28557,-120.3701,559584.925,195370.015,77.895
1315221341.867,pano_000025_000516,51.6345204,0.3046105,123.159,2.04053,-2.36485,-120.37829,559587.61,195371.51,77.871
1315221341.987,pano_000025_000517,51.6345331,0.30465,123.142,2.02623,-2.24757,-120.37926,559590.297,195373.006,77.854
1315221342.107,pano_000025_000518,51.6345458,0.3046894,123.121,1.99957,-2.29384,-120.38986,559592.983,195374.499,77.834
1315221342.227,pano_000025_000519,51.6345584,0.3047289,123.101,2.06624,-2.24438,-120.40804,559595.669,195375.997,77.813
1315221342.347,pano_000025_000520,51.6345711,0.3047683,123.075,2.08068,-2.32892,-120.39542,559598.352,195377.493,77.788
1315221342.467,pano_000025_000521,51.6345838,0.3048078,123.053,2.00041,-2.21617,-120.39138,559601.038,195378.987,77.766
1315221342.587,pano_000025_000522,51.6345964,0.3048472,123.031,1.93772,-2.1863,-120.3948,559603.725,195380.48,77.743
1315221342.707,pano_000025_000523,51.6346091,0.3048867,123.005,1.88957,-2.34372,-120.3763,559606.409,195381.972,77.718
1315221342.827,pano_000025_000524,51.6346217,0.3049261,122.986,1.82537,-2.40828,-120.37732,559609.095,195383.464,77.698
1315221342.947,pano_000025_000525,51.6346344,0.3049656,122.97,1.81699,-2.25508,-120.3662,559611.783,195384.959,77.683
1315221343.067,pano_000025_000526,51.6346471,0.3050051,122.95,1.89311,-2.15205,-120.36025,559614.469,195386.455,77.663
1315221343.188,pano_000025_000527,51.6346599,0.3050448,122.924,1.93639,-2.24025,-120.34273,559617.177,195387.963,77.637
1315221343.308,pano_000025_000528,51.6346725,0.3050843,122.897,2.02847,-2.33473,-120.33418,559619.861,195389.459,77.61
1315221343.428,pano_000025_000529,51.6346852,0.3051237,122.875,2.03313,-2.21497,-120.31424,559622.548,195390.953,77.587
1315221343.548,pano_000025_000530,51.6346978,0.3051632,122.853,2.02656,-2.25657,-120.32287,559625.235,195392.444,77.566
1315221343.668,pano_000025_000531,51.6347105,0.3052027,122.834,2.00062,-2.28299,-120.31777,559627.923,195393.935,77.546
1315221343.788,pano_000025_000532,51.6347231,0.3052422,122.811,1.93336,-2.2396,-120.30211,559630.612,195395.425,77.524
1315221343.908,pano_000025_000533,51.6347357,0.3052817,122.785,1.95654,-2.20509,-120.30022,559633.3,195396.917,77.497
1315221344.028,pano_000025_000534,51.6347484,0.3053211,122.759,1.98384,-2.28418,-120.29837,559635.986,195398.408,77.472
1315221344.148,pano_000025_000535,51.634761,0.3053606,122.738,1.97492,-2.31767,-120.29439,559638.674,195399.899,77.451
1315221344.268,pano_000025_000536,51.6347736,0.3054001,122.718,1.93498,-2.23422,-120.29112,559641.363,195401.389,77.43
1315221344.388,pano_000025_000537,51.6347862,0.3054396,122.694,1.93372,-2.25688,-120.28816,559644.05,195402.878,77.407
1315221344.508,pano_000025_000538,51.6347989,0.3054791,122.672,1.92484,-2.32507,-120.27387,559646.737,195404.368,77.384
1315221344.628,pano_000025_000539,51.6348115,0.3055186,122.651,1.86851,-2.35191,-120.26596,559649.427,195405.856,77.364
1315221344.748,pano_000025_000540,51.6348241,0.3055581,122.631,1.86782,-2.27645,-120.25437,559652.116,195407.345,77.343
1315221344.868,pano_000025_000541,51.6348367,0.3055976,122.609,1.88037,-2.22963,-120.23092,559654.806,195408.835,77.322
1315221344.988,pano_000025_000542,51.6348493,0.3056371,122.587,1.91146,-2.26582,-120.21565,559657.496,195410.324,77.299
1315221345.108,pano_000025_000543,51.6348619,0.3056766,122.563,1.92514,-2.31702,-120.21099,559660.186,195411.812,77.275
1315221345.228,pano_000025_000544,51.6348745,0.3057161,122.541,1.96658,-2.33722,-120.20376,559662.876,195413.3,77.254
1315221345.348,pano_000025_000545,51.6348871,0.3057557,122.523,1.93301,-2.2826,-120.19004,559665.568,195414.787,77.236
1315221345.468,pano_000025_000546,51.6348997,0.3057953,122.503,1.9112,-2.21378,-120.17593,559668.262,195416.273,77.216
1315221345.588,pano_000025_000547,51.6349123,0.3058348,122.478,1.9298,-2.24105,-120.17378,559670.952,195417.759,77.191
1315221345.708,pano_000025_000548,51.6349249,0.3058743,122.454,1.92001,-2.29191,-120.17702,559673.643,195419.244,77.167
1315221345.828,pano_000025_000549,51.6349375,0.3059138,122.432,1.90877,-2.30289,-120.19175,559676.336,195420.729,77.145
1315221345.948,pano_000025_000550,51.63495,0.3059534,122.411,1.8854,-2.25197,-120.21843,559679.029,195422.216,77.123
1315221346.068,pano_000025_000551,51.6349626,0.3059929,122.387,1.91638,-2.27723,-120.22708,559681.72,195423.703,77.1
1315221346.188,pano_000025_000552,51.6349752,0.3060324,122.365,1.9547,-2.277,-120.24424,559684.41,195425.191,77.078
1315221346.308,pano_000025_000553,51.6349879,0.3060719,122.343,1.98684,-2.32236,-120.27044,559687.099,195426.68,77.056
1315221346.428,pano_000025_000554,51.6350005,0.3061115,122.324,1.96434,-2.22652,-120.28409,559689.79,195428.17,77.036
1315221346.548,pano_000025_000555,51.6350131,0.306151,122.301,1.90705,-2.27484,-120.31651,559692.48,195429.658,77.014
1315221346.668,pano_000025_000556,51.6350257,0.3061905,122.276,1.96401,-2.23817,-120.3364,559695.168,195431.151,76.989
1315221346.788,pano_000025_000557,51.6350384,0.3062299,122.25,1.94186,-2.27922,-120.35855,559697.854,195432.643,76.963
1315221346.908,pano_000025_000558,51.635051,0.3062694,122.227,1.86059,-2.32049,-120.38927,559700.543,195434.134,76.94
1315221347.029,pano_000025_000559,51.6350638,0.3063093,122.207,1.80292,-2.20819,-120.41506,559703.254,195435.64,76.92
1315221347.148,pano_000025_000560,51.6350763,0.3063484,122.184,1.77817,-2.2136,-120.43629,559705.917,195437.122,76.897
1315221347.268,pano_000025_000561,51.635089,0.3063878,122.16,1.78716,-2.32809,-120.45597,559708.599,195438.618,76.873
1315221347.389,pano_000025_000562,51.6351018,0.3064276,122.139,1.81543,-2.29159,-120.47769,559711.306,195440.128,76.852
1315221347.508,pano_000025_000563,51.6351144,0.3064666,122.118,1.86839,-2.22697,-120.48745,559713.966,195441.616,76.831
1315221347.629,pano_000025_000564,51.6351272,0.3065063,122.094,1.89434,-2.36318,-120.51448,559716.669,195443.127,76.807
1315221347.749,pano_000025_000565,51.63514,0.3065458,122.075,1.90123,-2.34987,-120.53091,559719.351,195444.628,76.788
1315221347.869,pano_000025_000566,51.6351527,0.3065852,122.056,1.89805,-2.15197,-120.52093,559722.036,195446.131,76.769
1315221347.989,pano_000025_000567,51.6351654,0.3066246,122.029,1.9975,-2.2097,-120.50716,559724.714,195447.634,76.742
1315221348.109,pano_000025_000568,51.6351782,0.3066639,122.004,2.08308,-2.34608,-120.47948,559727.393,195449.135,76.717
1315221348.229,pano_000025_000569,51.6351909,0.3067033,121.983,2.05394,-2.29604,-120.47257,559730.076,195450.635,76.697
1315221348.349,pano_000025_000570,51.6352036,0.3067428,121.963,1.99946,-2.16485,-120.45696,559732.76,195452.133,76.677
1315221348.469,pano_000025_000571,51.6352162,0.3067822,121.939,1.955,-2.28753,-120.4565,559735.442,195453.628,76.652
1315221348.589,pano_000025_000572,51.6352289,0.3068216,121.915,1.93106,-2.16853,-120.44657,559738.127,195455.126,76.628
1315221348.709,pano_000025_000573,51.6352416,0.306861,121.885,2.01256,-2.16442,-120.43039,559740.808,195456.625,76.598
